,elevation,distance,lossDB,transmission_factor,lossDB_Round,coincidences,QBER,sifted_key_per_sec,error_bits
147,53.4336689493692,617814.590242663,-33.03900460648311,0.0004967061523759008,-33.0,659,0.034637,331.7057560176062,11.489292271181826
148,53.61585929287331,616519.5800208849,-33.012030815496836,0.0004998007672141375,-33.0,659,0.034637,331.7057560176062,11.489292271181826
149,53.79684918610843,615243.6694896398,-32.98542376748063,0.0005028721951647203,-33.0,659,0.034637,331.7057560176062,11.489292271181826
150,53.97658005955109,613986.9781126305,-32.959187176154394,0.0005059193408078192,-33.0,659,0.034637,331.7057560176062,11.489292271181826
151,54.15499233838265,612749.6245259029,-32.93332474273848,0.0005089411018656103,-33.0,659,0.034637,331.7057560176062,11.489292271181826
152,54.332025460511446,611531.7264919461,-32.90784015415606,0.0005119363699142624,-33.0,659,0.034637,331.7057560176062,11.489292271181826
153,54.50761789712803,610333.4008534048,-32.8827370812104,0.0005149040311207238,-33.0,659,0.034637,331.7057560176062,11.489292271181826
154,54.68170717591023,609154.7634864614,-32.858019176738416,0.0005178429670038415,-33.0,659,0.034637,331.7057560176062,11.489292271181826
155,54.85422990699139,607995.929253899,-32.833690073741806,0.0005207520552193077,-33.0,659,0.034637,331.7057560176062,11.489292271181826
156,55.025121811805356,606857.0119578834,-32.809753383497174,0.0005236301703678535,-33.0,659,0.034637,331.7057560176062,11.489292271181826
157,55.19431775492059,605738.1242925109,-32.78621269364677,0.0005264761848260091,-33.0,659,0.034637,331.7057560176062,11.489292271181826
158,55.361751778970735,604639.3777961452,-32.76307156627139,0.0005292889695987252,-33.0,659,0.034637,331.7057560176062,11.489292271181826
159,55.52735714278715,603560.8828035876,-32.74033353594708,0.0005320673951930626,-33.0,659,0.034637,331.7057560176062,11.489292271181826
160,55.69106636283336,602502.7483981204,-32.7180021077874,0.0005348103325120657,-33.0,659,0.034637,331.7057560176062,11.489292271181826
161,55.85281125803581,601465.0823634564,-32.69608075547302,0.0005375166537679232,-33.0,659,0.034637,331.7057560176062,11.489292271181826
162,56.012522998098945,600447.9911356467,-32.674572919270595,0.0005401852334133745,-33.0,659,0.034637,331.7057560176062,11.489292271181826
163,56.17013215538425,599451.5797549807,-32.65348200404272,0.0005428149490903246,-33.0,659,0.034637,331.7057560176062,11.489292271181826
164,56.32556876042382,598475.9518179208,-32.63281137725106,0.0005454046825945102,-33.0,659,0.034637,331.7057560176062,11.489292271181826
165,56.47876236112939,597521.2094291237,-32.612564366954615,0.0005479533208550234,-33.0,659,0.034637,331.7057560176062,11.489292271181826
166,56.62964208574507,596587.4531535866,-32.592744259805386,0.0005504597569274073,-33.0,659,0.034637,331.7057560176062,11.489292271181826
167,56.778136709579314,595674.7819689582,-32.57335429904323,0.0005529228909990276,-33.0,659,0.034637,331.7057560176062,11.489292271181826
168,56.924174725538954,594783.2932180834,-32.55439768249272,0.0005553416314052591,-33.0,659,0.034637,331.7057560176062,11.489292271181826
169,57.06768441846891,593913.082561799,-32.53587756056355,0.0005577148956551078,-33.0,659,0.034637,331.7057560176062,11.489292271181826
170,57.208593943287894,593064.2439320526,-32.517797034257434,0.0005600416114646816,-33.0,659,0.034637,331.7057560176062,11.489292271181826
171,57.346831406888874,592236.8694853744,-32.50015915318326,0.0005623207177970163,-33.0,659,0.034637,331.7057560176062,11.489292271181826
